Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
41,No,Travel_Rarely,802,Sales,9,1,Life Sciences,3,Male,96,3,3,Sales Executive,3,Divorced,14.5,21196,3,Y,Yes,13,3,3,80,1,12.0,2,3,9.0,7.0,0.0,7
26,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,3,Female,61,3,1,Human Resources,3,Married,14.5,8916,1,Y,No,23,4,4,80,1,8.0,3,3,8.0,7.0,5.0,7
36,No,Travel_Rarely,216,Research & Development,6,2,Medical,2,Male,84,3,2,Manufacturing Director,2,Divorced,14.5,2819,6,Y,No,20,4,4,80,2,7.0,0,3,3.0,2.0,0.0,1
51,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,Male,53,1,3,Manufacturing Director,4,Single,14.5,25150,2,Y,No,15,3,4,80,0,14.5,2,3,4.0,2.0,0.0,3
39,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,4,Female,47,2,2,Sales Executive,3,Married,14.5,14590,4,Y,No,14,3,3,80,1,14.5,1,4,14.5,11.0,5.0,9
25,No,Travel_Rarely,959,Sales,28,3,Life Sciences,1,Male,41,2,2,Sales Executive,3,Married,14.5,24835,2,Y,No,18,3,4,80,0,6.0,3,3,2.0,2.0,2.0,2
30,No,Travel_Rarely,1240,Human Resources,9,3,Human Resources,3,Male,48,3,2,Human Resources,4,Married,14.5,13982,0,Y,Yes,19,3,4,80,0,12.0,2,1,11.0,9.0,4.0,7
32,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,1,Female,41,3,1,Laboratory Technician,1,Single,14.5,10224,7,Y,No,22,4,1,80,0,10.0,2,4,5.0,4.0,0.0,4
45,No,Travel_Rarely,1316,Research & Development,29,3,Medical,3,Male,83,3,1,Research Scientist,4,Single,14.5,9752,5,Y,No,13,3,2,80,0,9.0,2,2,6.0,5.0,0.0,3
38,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,4,Female,32,3,2,Research Scientist,3,Single,14.5,2302,3,Y,Yes,20,4,2,80,0,14.5,2,3,3.0,2.0,2.0,2
30,No,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,Female,75,3,1,Research Scientist,3,Single,14.5,23910,1,Y,No,14,3,3,80,0,5.0,4,2,5.0,4.0,0.0,4
32,No,Travel_Frequently,689,Sales,9,2,Medical,4,Male,35,1,2,Sales Executive,4,Divorced,14.5,22812,0,Y,No,17,3,4,80,3,9.0,2,4,8.0,7.0,0.0,7
30,No,Travel_Rarely,201,Research & Development,5,3,Technical Degree,4,Female,84,3,1,Research Scientist,1,Divorced,14.5,10415,5,Y,No,14,3,4,80,1,8.0,3,3,3.0,2.0,2.0,2
30,No,Travel_Rarely,1427,Research & Development,2,1,Medical,2,Male,35,2,1,Laboratory Technician,4,Single,14.5,11162,0,Y,No,13,3,4,80,0,6.0,3,3,5.0,3.0,1.0,2
41,No,Travel_Frequently,857,Research & Development,10,3,Life Sciences,4,Male,91,2,4,Manager,1,Divorced,14.5,12888,4,Y,No,13,3,2,80,1,14.5,2,2,7.0,6.0,7.0,7
41,No,Travel_Rarely,933,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Married,14.5,6961,2,Y,No,21,4,4,80,1,7.0,2,3,5.0,0.0,1.0,4
19,No,Travel_Rarely,1181,Research & Development,3,1,Medical,2,Female,79,3,1,Laboratory Technician,2,Single,14.5,16102,1,Y,No,14,3,4,80,0,1.0,3,3,1.0,0.0,0.0,0
40,No,Travel_Frequently,1395,Research & Development,26,3,Medical,2,Female,54,3,2,Research Scientist,2,Divorced,14.5,8504,1,Y,No,11,3,1,80,1,14.5,2,3,14.5,7.0,2.0,13
35,No,Travel_Rarely,662,Sales,1,5,Marketing,3,Male,94,3,3,Sales Executive,2,Married,14.5,11439,1,Y,No,13,3,1,80,2,10.0,3,3,10.0,8.0,0.0,6
53,No,Travel_Rarely,1436,Sales,6,2,Marketing,2,Male,34,3,2,Sales Representative,3,Married,14.5,16047,2,Y,Yes,20,4,4,80,1,13.0,3,1,7.0,7.0,4.0,5
45,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,2,Male,60,3,2,Laboratory Technician,2,Divorced,14.5,10901,8,Y,No,18,3,3,80,1,14.5,2,1,14.5,9.0,0.0,15
32,No,Travel_Frequently,967,Sales,8,3,Marketing,2,Female,43,3,3,Sales Executive,4,Single,14.5,15589,1,Y,No,14,3,4,80,0,9.0,2,3,9.0,8.0,3.0,7
29,No,Non-Travel,1496,Research & Development,1,1,Technical Degree,4,Male,41,3,2,Manufacturing Director,3,Married,14.5,26283,1,Y,No,13,3,1,80,1,10.0,1,3,10.0,7.0,0.0,9
51,No,Travel_Rarely,1169,Research & Development,7,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,14.5,13983,2,Y,No,17,3,3,80,0,10.0,2,3,1.0,0.0,0.0,0
58,No,Travel_Rarely,1145,Research & Development,9,3,Medical,2,Female,75,2,1,Research Scientist,2,Married,14.5,11873,4,Y,Yes,20,4,2,80,1,9.0,3,2,1.0,0.0,0.0,0
40,No,Travel_Rarely,630,Sales,4,4,Marketing,3,Male,67,2,3,Sales Executive,4,Married,14.5,8552,7,Y,No,11,3,1,80,1,14.5,2,2,12.0,11.0,2.0,11
34,No,Travel_Frequently,303,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,14.5,11314,6,Y,No,18,3,4,80,1,6.0,3,3,4.0,3.0,1.0,2
22,No,Travel_Rarely,1256,Research & Development,19,1,Medical,3,Male,80,3,1,Research Scientist,4,Married,14.5,11992,1,Y,No,24,4,1,80,2,2.0,6,3,2.0,2.0,2.0,2
27,No,Non-Travel,691,Research & Development,9,3,Medical,4,Male,57,3,1,Research Scientist,2,Divorced,14.5,5970,6,Y,No,18,3,4,80,1,6.0,1,1,2.0,2.0,2.0,2
28,No,Travel_Rarely,440,Research & Development,21,3,Medical,3,Male,42,3,1,Research Scientist,4,Married,14.5,6672,1,Y,No,11,3,3,80,1,5.0,2,1,5.0,2.0,0.0,2
57,No,Travel_Rarely,334,Research & Development,24,2,Life Sciences,3,Male,83,4,3,Healthcare Representative,4,Divorced,14.5,23402,3,Y,Yes,16,3,2,80,1,12.0,2,1,5.0,3.0,1.0,4
27,No,Non-Travel,1450,Research & Development,3,3,Medical,3,Male,79,2,1,Research Scientist,3,Divorced,14.5,25326,1,Y,Yes,15,3,4,80,1,1.0,2,2,1.0,1.0,0.0,1
50,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,3,Female,53,3,5,Manager,2,Single,14.5,17053,3,Y,No,15,3,2,80,0,14.5,5,3,5.0,4.0,4.0,4
41,No,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Divorced,14.5,4609,4,Y,No,12,3,1,80,1,13.0,2,3,9.0,8.0,1.0,8
30,No,Travel_Rarely,1339,Sales,5,3,Life Sciences,2,Female,41,3,3,Sales Executive,4,Married,14.5,8053,2,Y,No,12,3,3,80,1,12.0,2,3,10.0,9.0,7.0,4
38,No,Travel_Rarely,702,Sales,1,4,Life Sciences,1,Female,59,2,2,Sales Executive,4,Single,14.5,12930,4,Y,No,22,4,3,80,0,12.0,2,4,8.0,3.0,0.0,7
32,No,Travel_Rarely,120,Research & Development,6,5,Life Sciences,3,Male,43,3,1,Research Scientist,3,Single,14.5,12430,3,Y,No,20,4,1,80,0,8.0,2,3,5.0,4.0,1.0,4
27,No,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,3,Male,51,3,1,Research Scientist,2,Married,14.5,13364,0,Y,Yes,16,3,4,80,1,6.0,3,2,5.0,2.0,1.0,1
19,Yes,Travel_Frequently,602,Sales,1,1,Technical Degree,3,Female,100,1,1,Sales Representative,1,Single,14.5,20989,0,Y,No,21,4,1,80,0,1.0,5,4,0.0,0.0,0.0,0
36,No,Travel_Frequently,1480,Research & Development,3,2,Medical,4,Male,30,3,1,Laboratory Technician,2,Single,14.5,15062,4,Y,No,12,3,3,80,0,13.0,3,2,8.0,7.0,7.0,2
30,No,Non-Travel,111,Research & Development,9,3,Medical,3,Male,66,3,2,Laboratory Technician,1,Divorced,14.5,11012,1,Y,No,11,3,3,80,2,12.0,4,3,12.0,9.0,6.0,10
45,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,3,Female,30,3,2,Sales Executive,1,Divorced,14.5,6319,4,Y,Yes,11,3,1,80,1,9.0,3,4,5.0,4.0,0.0,3
56,No,Travel_Rarely,713,Research & Development,8,3,Life Sciences,3,Female,67,3,1,Research Scientist,1,Divorced,14.5,13939,4,Y,Yes,18,3,3,80,1,14.5,3,3,2.0,2.0,2.0,2
33,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,3,Male,90,3,1,Research Scientist,4,Single,14.5,10515,0,Y,No,14,3,1,80,0,4.0,2,4,3.0,1.0,0.0,2
19,Yes,Travel_Rarely,303,Research & Development,2,3,Life Sciences,2,Male,47,2,1,Laboratory Technician,4,Single,14.5,9241,1,Y,No,22,4,3,80,0,1.0,3,2,1.0,0.0,1.0,0
46,No,Travel_Rarely,526,Sales,1,2,Marketing,2,Female,92,3,3,Sales Executive,1,Divorced,14.5,2137,1,Y,No,25,4,3,80,3,14.5,2,3,14.5,13.0,14.5,7
38,No,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,3,Female,75,3,1,Laboratory Technician,4,Single,14.5,6319,1,Y,No,12,3,3,80,0,2.0,3,3,2.0,2.0,2.0,1
31,No,Travel_Rarely,140,Research & Development,12,1,Medical,3,Female,95,3,1,Research Scientist,4,Married,14.5,6984,8,Y,Yes,23,4,3,80,1,7.0,0,3,4.0,2.0,0.0,2
34,No,Travel_Rarely,629,Research & Development,27,2,Medical,4,Female,95,3,1,Research Scientist,2,Single,14.5,5711,2,Y,No,15,3,4,80,0,9.0,3,3,3.0,2.0,1.0,2
41,Yes,Travel_Rarely,1356,Sales,20,2,Marketing,2,Female,70,3,1,Sales Representative,2,Single,14.5,21728,1,Y,Yes,22,4,4,80,0,4.0,5,2,4.0,3.0,0.0,2
50,No,Travel_Rarely,328,Research & Development,1,3,Medical,3,Male,86,2,1,Laboratory Technician,3,Married,14.5,3425,2,Y,No,15,3,4,80,1,5.0,2,2,3.0,2.0,0.0,2
53,No,Travel_Rarely,1084,Research & Development,13,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,14.5,26250,1,Y,No,11,3,3,80,2,5.0,3,3,4.0,2.0,1.0,3
33,No,Travel_Rarely,931,Research & Development,14,3,Medical,4,Female,72,3,1,Research Scientist,2,Married,14.5,4673,1,Y,No,13,3,4,80,1,8.0,5,3,8.0,7.0,1.0,6
40,No,Travel_Rarely,989,Research & Development,4,1,Medical,4,Female,46,3,5,Manager,3,Married,14.5,6499,1,Y,No,14,3,2,80,1,14.5,2,3,14.5,8.0,9.0,9
55,No,Travel_Rarely,692,Research & Development,14,4,Medical,3,Male,61,4,5,Research Director,2,Single,14.5,13339,8,Y,No,11,3,4,80,0,14.5,3,3,14.5,14.5,2.0,15
34,No,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,4,Male,45,2,2,Manufacturing Director,3,Married,14.5,14074,1,Y,No,17,3,3,80,0,10.0,2,2,10.0,9.0,1.0,9
51,No,Travel_Rarely,313,Research & Development,3,3,Medical,4,Female,98,3,4,Healthcare Representative,2,Single,14.5,7192,3,Y,No,18,3,3,80,0,14.5,6,3,7.0,7.0,1.0,0
52,No,Travel_Rarely,699,Research & Development,1,4,Life Sciences,3,Male,65,2,5,Manager,3,Married,14.5,5678,0,Y,No,14,3,1,80,1,14.5,5,3,14.5,14.5,11.0,9
27,No,Travel_Rarely,894,Research & Development,9,3,Medical,4,Female,99,3,1,Research Scientist,2,Single,14.5,11781,1,Y,No,16,3,4,80,0,7.0,2,2,7.0,7.0,0.0,3
35,Yes,Travel_Rarely,556,Research & Development,23,2,Life Sciences,2,Male,50,2,2,Manufacturing Director,3,Married,14.5,15497,3,Y,Yes,13,3,1,80,0,8.0,1,3,1.0,0.0,0.0,1
43,No,Non-Travel,1344,Research & Development,7,3,Medical,4,Male,37,4,1,Research Scientist,4,Divorced,14.5,5228,4,Y,No,14,3,4,80,3,7.0,3,4,5.0,4.0,2.0,2
45,No,Non-Travel,1195,Research & Development,2,2,Medical,1,Male,65,2,4,Manager,4,Married,14.5,20462,9,Y,No,23,4,4,80,1,14.5,1,3,14.5,8.0,11.0,8
37,No,Travel_Rarely,290,Research & Development,21,3,Life Sciences,2,Male,65,4,1,Research Scientist,1,Married,14.5,22977,1,Y,Yes,12,3,1,80,1,8.0,3,2,8.0,7.0,1.0,7
35,No,Travel_Frequently,138,Research & Development,2,3,Medical,2,Female,37,3,2,Laboratory Technician,2,Single,14.5,15986,5,Y,No,11,3,4,80,0,10.0,5,3,6.0,2.0,1.0,2
42,No,Non-Travel,926,Research & Development,21,2,Medical,3,Female,36,3,2,Manufacturing Director,3,Divorced,14.5,16439,2,Y,No,16,3,2,80,1,11.0,5,3,5.0,3.0,0.0,2
38,No,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,4,Male,88,3,2,Manufacturing Director,3,Married,14.5,7259,9,Y,No,14,3,2,80,0,14.0,3,3,1.0,0.0,0.0,0
38,No,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,4,Male,54,3,2,Manufacturing Director,4,Married,14.5,4185,3,Y,No,18,3,1,80,1,9.0,3,1,7.0,7.0,1.0,7
27,No,Travel_Frequently,472,Research & Development,1,1,Technical Degree,3,Male,60,2,2,Manufacturing Director,1,Married,14.5,9679,5,Y,No,19,3,3,80,1,6.0,1,3,2.0,2.0,2.0,0
49,No,Non-Travel,1002,Research & Development,18,4,Life Sciences,4,Male,92,3,2,Manufacturing Director,4,Divorced,14.5,23793,1,Y,Yes,15,3,1,80,2,7.0,0,3,7.0,7.0,1.0,7
34,No,Travel_Frequently,878,Research & Development,10,4,Medical,4,Male,43,3,1,Research Scientist,3,Divorced,14.5,5972,1,Y,Yes,17,3,4,80,1,5.0,4,4,5.0,3.0,2.0,0
40,No,Travel_Rarely,905,Research & Development,19,2,Medical,3,Male,99,3,2,Laboratory Technician,4,Married,14.5,16523,8,Y,Yes,15,3,3,80,1,14.5,2,4,7.0,2.0,3.0,7
38,Yes,Travel_Rarely,1180,Research & Development,29,1,Medical,2,Male,70,3,2,Healthcare Representative,1,Married,14.5,11354,7,Y,Yes,19,3,2,80,0,14.5,2,3,1.0,0.0,0.0,0
29,Yes,Travel_Rarely,121,Sales,27,3,Marketing,2,Female,35,3,3,Sales Executive,4,Married,14.5,24525,1,Y,No,22,4,4,80,3,10.0,3,2,10.0,4.0,1.0,9
22,No,Travel_Rarely,1136,Research & Development,5,3,Life Sciences,4,Male,60,4,1,Research Scientist,2,Divorced,14.5,12392,1,Y,Yes,16,3,1,80,1,4.0,2,2,4.0,2.0,2.0,2
36,No,Travel_Frequently,635,Research & Development,18,1,Medical,2,Female,73,3,1,Laboratory Technician,4,Single,14.5,7703,1,Y,No,13,3,1,80,0,8.0,2,3,8.0,1.0,1.0,7
40,No,Non-Travel,1151,Research & Development,9,5,Life Sciences,4,Male,63,2,2,Healthcare Representative,4,Married,14.5,14242,9,Y,No,14,3,4,80,1,5.0,5,1,3.0,2.0,0.0,2
46,No,Travel_Rarely,644,Research & Development,1,4,Medical,4,Male,97,3,3,Healthcare Representative,1,Divorced,14.5,12368,7,Y,No,16,3,3,80,1,14.5,3,3,4.0,2.0,0.0,3
32,Yes,Travel_Rarely,1045,Sales,4,4,Medical,4,Male,32,1,3,Sales Executive,4,Married,14.5,25812,1,Y,No,11,3,3,80,0,14.0,2,2,14.0,8.0,9.0,8
30,No,Non-Travel,829,Research & Development,1,1,Life Sciences,3,Male,88,2,3,Manufacturing Director,3,Single,14.5,20925,1,Y,No,22,4,3,80,0,12.0,2,3,11.0,8.0,5.0,8
27,No,Travel_Frequently,1242,Sales,20,3,Life Sciences,4,Female,90,3,2,Sales Executive,3,Single,14.5,12916,1,Y,No,14,3,4,80,0,7.0,2,3,7.0,7.0,0.0,7
51,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,2,Male,81,2,3,Research Director,2,Married,14.5,15736,5,Y,No,16,3,4,80,2,14.5,5,1,10.0,9.0,4.0,7
30,Yes,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,4,Female,88,3,1,Research Scientist,1,Single,14.5,8556,5,Y,Yes,11,3,3,80,0,8.0,5,3,5.0,2.0,0.0,4
41,No,Travel_Rarely,896,Sales,6,3,Life Sciences,4,Female,75,3,3,Manager,4,Single,14.5,14674,3,Y,Yes,18,3,3,80,0,14.5,3,3,1.0,0.0,0.0,0
30,Yes,Travel_Frequently,334,Sales,26,4,Marketing,3,Female,52,2,2,Sales Executive,1,Single,14.5,22967,5,Y,No,15,3,3,80,0,9.0,5,2,6.0,3.0,0.0,1
29,Yes,Travel_Rarely,992,Research & Development,1,3,Technical Degree,3,Male,85,3,1,Research Scientist,3,Single,14.5,19757,0,Y,No,14,3,4,80,0,7.0,1,2,6.0,2.0,1.0,5
45,No,Non-Travel,1052,Sales,6,3,Medical,4,Female,57,2,3,Sales Executive,4,Single,14.5,16840,6,Y,No,12,3,4,80,0,14.5,2,3,14.5,7.0,12.0,8
54,No,Travel_Rarely,1147,Sales,3,3,Marketing,4,Female,52,3,2,Sales Executive,1,Married,14.5,17011,2,Y,No,14,3,4,80,1,14.5,4,3,6.0,2.0,0.0,5
36,No,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,4,Male,62,3,2,Laboratory Technician,2,Single,14.5,9945,8,Y,No,16,3,4,80,0,14.5,3,4,13.0,11.0,3.0,7
33,No,Travel_Rarely,147,Research & Development,4,4,Medical,3,Female,47,2,1,Research Scientist,2,Married,14.5,13248,6,Y,No,21,4,4,80,0,7.0,3,3,3.0,2.0,1.0,1
37,No,Travel_Frequently,663,Research & Development,11,3,Other,2,Male,47,3,3,Research Director,4,Divorced,14.5,10056,1,Y,Yes,14,3,3,80,3,10.0,1,3,10.0,8.0,0.0,7
38,No,Travel_Rarely,119,Sales,3,3,Life Sciences,1,Male,76,3,3,Sales Executive,3,Divorced,14.5,9647,0,Y,No,12,3,3,80,2,14.5,6,2,14.5,10.0,5.0,13
31,No,Non-Travel,979,Research & Development,1,4,Medical,3,Male,90,1,2,Manufacturing Director,3,Married,14.5,4381,0,Y,No,12,3,4,80,1,6.0,2,3,5.0,4.0,1.0,4
59,No,Travel_Rarely,142,Research & Development,3,3,Life Sciences,3,Male,70,2,1,Research Scientist,4,Married,14.5,8456,3,Y,No,17,3,1,80,1,7.0,6,3,1.0,0.0,0.0,0
37,No,Travel_Frequently,319,Sales,4,4,Marketing,1,Male,41,3,1,Sales Representative,4,Divorced,14.5,2539,4,Y,No,17,3,3,80,1,13.0,2,3,9.0,8.0,5.0,8
29,No,Travel_Frequently,1413,Sales,1,1,Medical,2,Female,42,3,3,Sales Executive,4,Married,14.5,6599,1,Y,No,14,3,4,80,1,11.0,5,3,11.0,10.0,4.0,1
35,No,Travel_Frequently,944,Sales,1,3,Marketing,3,Female,92,3,3,Sales Executive,3,Single,14.5,9096,1,Y,No,14,3,1,80,0,10.0,3,4,10.0,7.0,0.0,8
29,Yes,Travel_Rarely,896,Research & Development,18,1,Medical,3,Male,86,2,1,Research Scientist,4,Single,14.5,14961,1,Y,Yes,13,3,3,80,0,4.0,3,2,4.0,3.0,0.0,1
52,No,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,3,Female,89,2,1,Laboratory Technician,4,Single,14.5,3300,7,Y,No,15,3,2,80,0,6.0,3,2,2.0,2.0,2.0,2
42,No,Travel_Rarely,532,Research & Development,4,2,Technical Degree,3,Male,58,3,5,Manager,4,Married,14.5,4933,1,Y,No,11,3,4,80,0,14.5,3,3,14.5,14.5,11.0,15
59,No,Travel_Rarely,818,Human Resources,6,2,Medical,2,Male,52,3,1,Human Resources,3,Married,14.5,25657,8,Y,No,17,3,4,80,0,7.0,2,2,2.0,2.0,2.0,2
50,No,Travel_Rarely,854,Sales,1,4,Medical,4,Female,68,3,5,Manager,4,Divorced,14.5,24118,3,Y,No,11,3,3,80,1,14.5,3,2,7.0,0.0,0.0,6
33,Yes,Travel_Rarely,813,Research & Development,14,3,Medical,3,Male,58,3,1,Laboratory Technician,4,Married,14.5,22149,5,Y,Yes,13,3,3,80,1,8.0,2,1,5.0,4.0,0.0,4
43,No,Travel_Rarely,1034,Sales,16,3,Marketing,4,Female,80,3,4,Manager,4,Married,14.5,7744,5,Y,Yes,22,4,3,80,1,14.5,3,3,14.5,13.0,1.0,9
33,Yes,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,1,Married,14.5,21509,7,Y,No,20,4,1,80,0,13.0,3,4,9.0,7.0,1.0,7
52,No,Non-Travel,771,Sales,2,4,Life Sciences,1,Male,79,2,5,Manager,3,Single,14.5,21030,1,Y,Yes,18,3,4,80,0,14.5,2,4,14.5,7.0,14.5,12
32,No,Travel_Rarely,1401,Sales,4,2,Life Sciences,3,Female,56,3,1,Sales Representative,2,Married,14.5,20990,2,Y,No,11,3,1,80,1,6.0,5,3,4.0,3.0,1.0,2
32,Yes,Travel_Rarely,515,Research & Development,1,3,Life Sciences,4,Male,62,2,1,Laboratory Technician,3,Single,14.5,9571,0,Y,Yes,14,3,4,80,0,4.0,2,1,3.0,2.0,1.0,2
39,No,Travel_Rarely,1431,Research & Development,1,4,Medical,3,Female,96,3,1,Laboratory Technician,3,Divorced,14.5,15417,7,Y,No,14,3,3,80,3,7.0,1,3,3.0,2.0,1.0,2
32,No,Non-Travel,976,Sales,26,4,Marketing,3,Male,100,3,2,Sales Executive,4,Married,14.5,12069,0,Y,No,18,3,1,80,0,4.0,2,3,3.0,2.0,2.0,2
41,No,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,3,Male,36,3,2,Research Scientist,1,Divorced,14.5,19877,2,Y,No,16,3,1,80,2,14.5,2,2,1.0,0.0,0.0,0
40,No,Travel_Rarely,1300,Research & Development,24,2,Technical Degree,1,Male,62,3,2,Research Scientist,4,Divorced,14.5,24447,1,Y,No,17,3,1,80,2,9.0,3,3,9.0,8.0,4.0,7
45,No,Travel_Rarely,252,Research & Development,1,3,Other,3,Male,70,4,5,Manager,4,Married,14.5,15970,0,Y,No,11,3,3,80,1,14.5,2,3,14.5,0.0,1.0,7
31,No,Travel_Frequently,1327,Research & Development,3,4,Medical,2,Male,73,3,3,Research Director,3,Divorced,14.5,13523,9,Y,No,12,3,1,80,1,9.0,3,3,2.0,2.0,2.0,2
33,No,Travel_Rarely,832,Research & Development,5,4,Life Sciences,3,Female,63,2,1,Research Scientist,4,Married,14.5,14776,1,Y,No,13,3,3,80,1,2.0,2,2,2.0,2.0,0.0,2
34,No,Travel_Rarely,470,Research & Development,2,4,Life Sciences,4,Male,84,2,2,Manufacturing Director,1,Married,14.5,23687,6,Y,No,13,3,2,80,1,13.0,3,3,11.0,9.0,5.0,9
37,No,Travel_Rarely,1017,Research & Development,1,2,Medical,3,Female,83,2,1,Research Scientist,1,Married,14.5,18697,2,Y,No,14,3,1,80,1,14.5,2,2,3.0,1.0,0.0,2
45,No,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,1,Male,77,4,2,Manufacturing Director,3,Married,14.5,5118,4,Y,No,17,3,4,80,1,9.0,1,3,3.0,2.0,0.0,2
37,Yes,Travel_Frequently,504,Research & Development,10,3,Medical,1,Male,61,3,3,Manufacturing Director,3,Divorced,14.5,22573,6,Y,No,11,3,2,80,2,14.5,5,3,1.0,0.0,0.0,0
39,No,Travel_Frequently,505,Research & Development,2,4,Technical Degree,3,Female,64,3,3,Healthcare Representative,3,Single,14.5,6420,0,Y,No,25,4,4,80,0,14.5,1,3,14.5,6.0,11.0,8
29,No,Travel_Rarely,665,Research & Development,15,3,Life Sciences,3,Male,60,3,1,Research Scientist,4,Single,14.5,22673,1,Y,No,19,3,1,80,0,6.0,1,3,6.0,5.0,1.0,5
42,No,Travel_Rarely,916,Research & Development,17,2,Life Sciences,4,Female,82,4,2,Research Scientist,1,Single,14.5,23016,3,Y,Yes,13,3,3,80,0,10.0,1,3,3.0,2.0,0.0,2
29,No,Travel_Rarely,1247,Sales,20,2,Marketing,4,Male,45,3,2,Sales Executive,4,Divorced,14.5,10732,2,Y,No,14,3,4,80,1,10.0,2,3,3.0,2.0,0.0,2
25,No,Travel_Rarely,685,Research & Development,1,3,Life Sciences,1,Female,62,3,2,Manufacturing Director,3,Married,14.5,7505,0,Y,No,12,3,4,80,2,5.0,3,3,4.0,2.0,1.0,2
42,No,Travel_Rarely,269,Research & Development,2,3,Medical,4,Female,56,2,1,Laboratory Technician,1,Divorced,14.5,8007,0,Y,Yes,11,3,3,80,1,10.0,4,3,9.0,6.0,7.0,8
40,No,Travel_Rarely,1416,Research & Development,2,2,Medical,1,Male,49,3,5,Research Director,3,Divorced,14.5,5949,0,Y,No,19,3,4,80,1,14.5,5,3,14.5,7.0,3.0,9
51,No,Travel_Rarely,833,Research & Development,1,3,Life Sciences,3,Male,96,3,1,Research Scientist,4,Married,14.5,23231,1,Y,No,11,3,2,80,0,1.0,0,2,1.0,0.0,0.0,0
31,Yes,Travel_Frequently,307,Research & Development,29,2,Medical,3,Male,71,2,1,Laboratory Technician,2,Single,14.5,11652,0,Y,No,11,3,2,80,0,6.0,2,4,5.0,4.0,1.0,4
32,No,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,2,Male,100,4,1,Laboratory Technician,2,Married,14.5,26062,1,Y,No,20,4,3,80,0,5.0,3,1,5.0,1.0,0.0,3
38,No,Non-Travel,1327,Sales,2,2,Life Sciences,4,Male,39,2,2,Sales Executive,4,Married,14.5,19682,3,Y,No,18,3,4,80,1,13.0,0,3,8.0,7.0,7.0,5
32,No,Travel_Rarely,128,Research & Development,2,1,Technical Degree,4,Male,84,2,2,Laboratory Technician,1,Single,14.5,19737,4,Y,No,13,3,4,80,0,9.0,5,3,6.0,2.0,0.0,4
46,No,Travel_Rarely,488,Sales,2,3,Technical Degree,3,Female,75,1,4,Manager,2,Married,14.5,14977,3,Y,Yes,12,3,2,80,1,14.5,2,2,7.0,7.0,7.0,7
28,Yes,Travel_Rarely,529,Research & Development,2,4,Life Sciences,1,Male,79,3,1,Laboratory Technician,3,Single,14.5,14935,2,Y,No,11,3,3,80,0,5.0,5,1,0.0,0.0,0.0,0
29,No,Travel_Rarely,1210,Sales,2,3,Medical,1,Male,78,2,2,Sales Executive,2,Married,14.5,3687,2,Y,No,19,3,2,80,2,10.0,2,3,0.0,0.0,0.0,0
31,No,Travel_Rarely,1463,Research & Development,23,3,Medical,2,Male,64,2,2,Healthcare Representative,4,Married,14.5,14408,0,Y,No,21,4,2,80,1,10.0,2,3,9.0,0.0,7.0,8
25,No,Non-Travel,675,Research & Development,5,2,Life Sciences,2,Male,85,4,2,Healthcare Representative,1,Divorced,14.5,18384,1,Y,No,12,3,4,80,2,6.0,2,3,6.0,3.0,1.0,5
45,No,Travel_Rarely,1385,Research & Development,20,2,Medical,3,Male,79,3,4,Healthcare Representative,4,Married,14.5,7501,0,Y,Yes,14,3,2,80,0,14.5,2,3,14.5,7.0,4.0,10
